"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","X.RO5.Violations","Molecular.Weight","AlogP"
"CHEMBL444846","Oc1nc2c(c3ccc(F)cc13)CNCC2","IC50","'='",20,"nM",7.7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1136129","Inhibition of human recombinant Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2003,"0",218.23,"1.73"
"CHEMBL595716","NC(=O)c1cccc2cn(-c3ccc(C(=O)NCCN4CCCCC4)cc3)nc12","IC50","'='",38,"nM",7.42,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153247","Inhibition of human PARP1 after 3 hrs using [3H]NAD+ by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",391.48,"2.34"
"CHEMBL596143","NC(=O)c1cccc2cn(-c3ccc(C(=O)N4CCCNCC4)cc3)nc12","IC50","'='",22,"nM",7.66,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153247","Inhibition of human PARP1 after 3 hrs using [3H]NAD+ by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",363.42,"1.56"
"CHEMBL594141","NC(=O)c1cccc2cn(-c3ccc(C(=O)NCCN4CCOCC4)cc3)nc12","IC50","'='",54,"nM",7.27,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153247","Inhibition of human PARP1 after 3 hrs using [3H]NAD+ by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",393.45,"1.19"
"CHEMBL3617773","CCCNCc1ccc(-c2[nH]c3cc(F)cc4c(=O)[nH][nH]c(=O)c2c34)cc1","IC50","'='",3.501,"nM",8.46,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3616447","Inhibition of PARP1 (unknown origin)","Bioorg. Med. Chem. Lett.",2015,"0",366.4,"3.00"
"CHEMBL3617770","CC(C)NCc1ccc(-c2[nH]c3cccc4c(=O)[nH][nH]c(=O)c2c34)cc1","IC50","'='",11292,"nM",4.95,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3616447","Inhibition of PARP1 (unknown origin)","Bioorg. Med. Chem. Lett.",2015,"0",348.41,"2.86"
"CHEMBL107616","O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1cccc(-c2ccccc2)c1","IC50","'='",70,"nM",7.16,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134951","Inhibitory activity against human recombinant PARP-1","Bioorg. Med. Chem. Lett.",2002,"0",449.53,"2.38"
"CHEMBL3593992","NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccc(OCCN5CCCCC5)cc4)cc3)nc12","IC50","'='",720,"nM",6.14,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3593177","Inhibition of PARP-1 (unknown origin) assessed as incorporation of biotinylated poly (ADP-ribose) onto histone protein after 60 mins by TACS-Sapphire substarte-based colorimetric analysis","Bioorg. Med. Chem.",2015,"0",440.55,"4.86"
"CHEMBL480428","N#Cc1ccc(-c2cnc3c(C(N)=O)cccc3c2)cc1","IC50","'='",27000,"nM",4.57,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143312","Inhibition of human recombinant PARP1 by Trevigen colorimetric assay","J. Med. Chem.",2009,"0",273.3,"2.87"
"CHEMBL596702","Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(N5CCCC5)CCCC4)CC3)c2)n[nH]c(=O)c1C","IC50","'='",2.7,"nM",8.57,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158507","Inhibition of PARP1","Bioorg. Med. Chem. Lett.",2010,"1",509.63,"2.81"
"CHEMBL605552","Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(C)CCCN4)CC3)c2)n[nH]c(=O)c1C","IC50","'='",2.8,"nM",8.55,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158507","Inhibition of PARP1","Bioorg. Med. Chem. Lett.",2010,"0",455.53,"1.54"
"CHEMBL312183","O=C(CCCN1CCCCC1)N1CCc2nc(O)c3ccccc3c2C1","IC50","'='",457,"nM",6.34,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1136129","Inhibition of human recombinant Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2003,"0",353.47,"3.09"
"CHEMBL202294","CC(C)CNC(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1","IC50","'='",16,"nM",7.8,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138134","Inhibitory activity against PARP1","Bioorg. Med. Chem. Lett.",2006,"0",446.55,"3.55"
"CHEMBL383070","COc1cccc(CCC(=O)N2CCCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC2)c1","IC50","'='",8,"nM",8.1,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138134","Inhibitory activity against PARP1","Bioorg. Med. Chem. Lett.",2006,"1",524.62,"4.24"
"CHEMBL3649740","O=c1[nH]c2cc(OCCN3CCCCC3)ccc2c2c1CCCN2","IC50","'='",3540,"nM",5.45,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",327.43,"2.75"
"CHEMBL3649724","O=c1[nH]c2ccc(OCCN3CCNCC3)cc2c2c1CCCN2","IC50","'='",1480,"nM",5.83,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",328.42,"1.17"
"CHEMBL3639486","COc1cc(CN2CCSCC2)cc2[nH]c(=O)c3c(c12)NCCC3","IC50","'='",90,"nM",7.05,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",345.47,"2.44"
"CHEMBL4170785","COc1ccc2nc3ccccc3c(Nc3cccc(-c4nc5c(C(N)=O)cccc5[nH]4)c3)c2c1","IC50","'='",1140,"nM",5.94,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4130375","Inhibition of PARP1 (unknown origin) assessed as reduction in biotinylated poly(ADP-ribose) incorporation on to histone protein by ELISA based colorimetric assay","Eur J Med Chem",2017,"1",459.51,"5.78"
"CHEMBL4450747","NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCn4c(CC5CC5)nnc4C3)cc1)C2=O","IC50","'='",46.77,"nM",7.33,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4304742","Inhibition of human full-length N-terminal GST-tagged PARP1 expressed in baculovirus infected Sf9 insect cells using histone as substrate measured after 1 hr by horseradish peroxidase-coupled chemiluminescence assay","J Med Chem",2019,"0",469.5,"2.60"
"CHEMBL3948244","O=c1[nH]nc2c3c([nH]c4c(Br)ccc1c24)CCCC3","IC50","'='",17,"nM",7.77,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886679","HT F Homogeneous PARP Inhibition Assay: PARP1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARsylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex540 nm/Em 590 nm.","",2016,"0",318.17,"3.05"
"CHEMBL381475","O=C(NCCn1ccnn1)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4","IC50","'='",105,"nM",6.98,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138164","Inhibition of recombinant human PARP1","Bioorg. Med. Chem. Lett.",2006,"0",400.44,"2.07"
"CHEMBL186383","Oc1nc(CCCN2CC=C(c3ccccc3)CC2)nc2cc(Cl)ccc12","IC50","'='",250,"nM",6.6,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1137205","In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1","J. Med. Chem.",2004,"0",379.89,"4.71"
"CHEMBL3644599","Cc1ccc(S(=O)(=O)N2CCN(Cc3nc4cccc5c(=O)[nH]nc([nH]3)c45)CC2)cc1","IC50","'='",21,"nM",7.68,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638595","Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.","",2014,"0",438.51,"1.61"
"CHEMBL4172239","COc1ccc2nc3ccccc3c(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)c2c1","IC50","'='",250,"nM",6.6,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4130375","Inhibition of PARP1 (unknown origin) assessed as reduction in biotinylated poly(ADP-ribose) incorporation on to histone protein by ELISA based colorimetric assay","Eur J Med Chem",2017,"1",459.51,"5.78"
"CHEMBL4177163","O=C(C1CC1)N1CCC2(CC1)CCN2C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F","IC50","'='",430.9,"nM",6.37,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4138313","Binding affinity to PARP1 in human OVCAR8 cells assessed as reduction in [125I]-KX1 binding by gamma counting analysis","J Med Chem",2018,"0",474.54,"3.27"
"CHEMBL3915929","CC1Cc2n[nH]c(=O)c3cccc4[nH]c(c2c43)C1","IC50","'='",7.6,"nM",8.12,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886532","PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.","",2016,"0",239.28,"2.14"
"CHEMBL3644769","O=c1[nH]nc2c3cc(CN4CCN(c5ncccn5)CC4)ccc3oc3cccc1c32","IC50","'='",30,"nM",7.52,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3639262","PARP Enzyme Assay: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 0.1 mg/ml of DNase I activated herring sperm DNA (Sigma, Mo.), 3.0 micromolar [3H]nicotinamide adenine dinucleotide (470 mci/mmole), 7 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by incubating the mixture at 25° C. After 15 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 20% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/B) and washed three times with ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.","",2013,"0",412.45,"2.93"
"CHEMBL3939501","O=c1[nH]nc2c3c([nH]c4cccc1c42)CCCCCC3","IC50","'='",5.9,"nM",8.23,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886679","HT F Homogeneous PARP Inhibition Assay: PARP1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARsylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex540 nm/Em 590 nm.","",2016,"0",267.33,"3.06"
"CHEMBL3644578","O=c1[nH]nc2[nH]c(CN3CCCNCC3)nc3cccc1c32","IC50","'='",41,"nM",7.39,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638595","Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.","",2014,"0",298.35,"0.59"
"CHEMBL3936349","CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(CF)n21","IC50","'='",7.15,"nM",8.15,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886517","Cellular Assay: Based on the preliminary PARP1 inhibition evaluation of compounds at molecular level by ELISA, compounds were further evaluated for their cellular inhibition against PARP1 using a proliferation inhibition model.","",2016,"0",450.45,"2.93"
"CHEMBL3952089","O=c1[nH]nc2c3c([nH]c4cccc1c42)CCCC3","IC50","'='",6.1,"nM",8.21,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886679","HT F Homogeneous PARP Inhibition Assay: PARP1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARsylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex540 nm/Em 590 nm.","",2016,"0",239.28,"2.28"
"CHEMBL3943929","CC1c2nnc(C(F)(F)F)n2CCN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F","IC50","'='",35.52,"nM",7.45,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886517","Cellular Assay: Based on the preliminary PARP1 inhibition evaluation of compounds at molecular level by ELISA, compounds were further evaluated for their cellular inhibition against PARP1 using a proliferation inhibition model.","",2016,"0",486.43,"3.48"
"CHEMBL122690","NC(=O)c1cccc(Br)c1","IC50","'='",55000,"nM",4.26,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134673","The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition","J. Med. Chem.",2001,"0",200.04,"1.55"
"CHEMBL479861","Cc1sc(-c2ccccc2)nc1C(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1","IC50","'='",27,"nM",7.57,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143348","Inhibition of human recombinant PARP1","J. Med. Chem.",2009,"1",452.54,"5.20"
"CHEMBL381208","CCNC(=O)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1","IC50","'='",50,"nM",7.3,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143348","Inhibition of human recombinant PARP1","J. Med. Chem.",2009,"0",307.35,"2.26"
"CHEMBL4173148","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(C2CCCCC2)CC1","IC50","'='",3.5,"nM",8.46,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4130350","Inhibition of PARP1 (unknown origin) by ELISA","Eur J Med Chem",2017,"0",466.53,"3.88"
"CHEMBL4174093","N#Cc1cccnc1N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1","IC50","'='",1.3,"nM",8.89,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4130350","Inhibition of PARP1 (unknown origin) by ELISA","Eur J Med Chem",2017,"0",486.48,"3.02"
"CHEMBL4169021","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ncc(Br)cn2)CC1","IC50","'='",174.9,"nM",6.76,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4130350","Inhibition of PARP1 (unknown origin) by ELISA","Eur J Med Chem",2017,"1",541.36,"3.31"
"CHEMBL471101","NC(=O)c1cc(F)ccc1OCc1ccc(F)c(C(=O)N2CCNCC2)c1","IC50","'='",29,"nM",7.54,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1155090","Inhibition of PARP1","Bioorg. Med. Chem. Lett.",2008,"0",375.38,"1.69"
"CHEMBL3947382","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1","IC50","'='",300,"nM",6.52,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886517","ELISA Assay: The HTb-PARP1 positive clones were obtained using the full-length PARP1 plasmid, through PCR amplification, enzyme digestion, ligation, and transformation into DH5a. The plasmids were extracted and determined by enzyme cleavage, and then transformed into DH10Bac. Bacmid/PARP is determined by PCR and sequencing. TNI was transfected, the viruses were collected, and cells were lysed. PARP1 protein was purified by affinity chromatography and determined by Western blotting. A plate was coated by substrate histone, NAD+ and DNA, as well as expressed PARP1 enzyme, was placed into 96-well plate reaction system. Various reaction conditions were optimized and ultimately determined.","",2016,"1",562.53,"4.70"
"CHEMBL595236","COc1cccc(CC(=O)N2CCc3cccc4c3C2CNC4=O)c1","IC50","'='",5,"nM",8.3,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153250","Inhibition of human PARP1 by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",336.39,"2.11"
"CHEMBL3649806","CCNCc1cc(OCC)c2c3c(c(=O)[nH]c2c1)CCCN3","IC50","'='",60,"nM",7.22,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",301.39,"2.39"
"CHEMBL3739650","O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCn2c(nnc2C(F)(F)F)C1","IC50","'='",2.3,"nM",8.64,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886563","HTF Homologous PARP Inhibition Assay: The tested compounds were dissolved in dimethylsulfoxide and then diluted with 1x buffer to the concentration desired in the experiment. 25 uL of a 200 nM NAD+ solution was added to a 96-well round bottomed plate, followed by the addition of 1 uL of tested compounds solution, and the control of replicate wells were installed. Then 25 uL of the reaction mixture containing DNA, PARP enzyme and reaction buffer was added into each well. After incubating for 30 minutes at room temperature, 50 uL of cycling reaction mixture was added into each well and incubated in the dark at room temperature for 15 to 40 minutes. Then 50 uL of stop solution was added into each well and the fluorescence values of each well were read on an ELISA (Ex544 nm, Em590 nm).","",2016,"0",454.41,"2.78"
"CHEMBL3969742","O=c1[nH]nc2c3c([nH]c4cccc1c43)CCCC2","IC50","'='",6.7,"nM",8.17,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886532","PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.","",2016,"0",239.28,"2.28"
"CHEMBL84265","O=S(=O)(CCN1CCCCC1)N1CCc2nc(O)c3ccccc3c2C1","IC50","'='",210,"nM",6.68,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1136129","Inhibition of human recombinant Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2003,"0",375.49,"2.11"
"CHEMBL479471","O=C1NCCn2c(CCc3ccccc3)nc3cccc1c32","IC50","'='",26,"nM",7.58,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143348","Inhibition of human recombinant PARP1","J. Med. Chem.",2009,"0",291.35,"2.56"
